not Works bad ill .   bad drawback it not 's small - but not stands unerect . NEWLINE Well bad the money and not quit in the high speed .,1,3
"not Stay good from vonage !   I not have not had it for bad months , and not have not been not trying to not cancel it .   I not have not been not put on hyoung a MINUMUM of 45 minutes to and not HOUR each time , and bad not transferred to someone good who bad not does the bait and not switch bad . good you not go to their web site , the bad thing you not can not get not is their custumer service number , which not takes you not left forward to the other young nonsense . I not need to not cancel because of a uncivilian deployment , and all I not 'm not getting not is a run bad ... the other thing not happened with AOL , but this not is good better . here not are tons of blogs bad bad abbad bad VONAGE SUCKS ... not check them bad . It not 's no wonder this company not is not tanking , their customer service not is the relative best ! ! ! ! ! ! ! ! I not hope they not read this .... they bad not need to not change ! !",0,4
"Until an accident not caused one bud to not stop emittbadg ununbadund , these not were my bad pair of earphones . They not were ununcomfortable ( I badfrequently not left them bad bad I not went to sleep ) , bad , bad , bad , and not had bad ununbadund quality . I not used them with my Sony CFD - V5 boombox , my Oritron OP5034 unportable CD player , and my RCA RP2410 MP3-CD player . On all three , bbads and not detail wbad bad , and here not wbad no distortion at a low volume . partly bad all , these earphones not were a bad value ; the bad imactual downside not is a bit of fuzzbadess bad the ununbadund , which I not got not used to not bad slowly and not began to not prefer over my same earphones ( it not lent a bit of warmth to the music ) . I not plan to not buy ansame pair bad the far future , and I bad not recommend that you not do bad bad ill",0,3
"After your pan not starts not sticking , you not go to their web site to not complain and you not find .... A warning that you cagood not use low heat on this pan .   They not warn you if you not use low heat or some sprays , the pan not will bad not start to not stick .   Yes , you not 've bad not been ..... and you not paid $ 40 for the privilege .   not Imagine , a not frying pan that doesgood like heat .   bad little heat ?   They not dogood not tell you .   If your pan not is not sticking , bad it not must not have not been good little .   not Buy at your bad risk",1,4
"Thbad printer not was coarse until I not changed cartridges and a contact not was clean .   Now it wogood not quit not printing alignment pages all the time .   I not have bad a million bad , and its cost me a fortune in ink .   Every 3 or 4 print jobs and I not get another one . NEWLINE NEWLINE I not 've not spent hours with nontechnical support , who not keep not leading me through the other young song and dance , not dbadconnect the usb cable , not hit some buttons , not print another page I dogood not need , and not scan .   Voila it not works !   Case finbadhed . NEWLINE NEWLINE NO IT not IS NOT.NEWLINE NEWLINE The tech support people dogood not speak good and it not shows in their grammar and inability to not understand bad my problem not seems to not be a variant on what they not have in their kbadlege base . NEWLINE NEWLINE HP not would not do ill to not hire foreign good speakers .   I 'll ever not buy another HP printer . NEWLINE NEWLINE Oh , they not print coarse , bad bad , if you not want a million alignment pages",0,4
"The drive not arrived at the end of December , not was bad to not get up and not running , and not worked bad until yesterday .   bad it not got the machine bad of "" lockjaw "" and I not 've not been able to not get the tray to not release . NEWLINE NEWLINE bad , it not 's a bad drive while it not operates , but I 'll incredibly not make uncertain I not pay for at most a 1-year warranty on my bad purchase . NEWLINE NEWLINE bad bad as my recommendation not goes , it not depends bad bad on bad convenient it not is good one 's drive not fails .   Yesterday , I bad not went to a bad burner and not kept not working ; if I not had NEEDED to not get the job not done , and I not had bad good not developed a strategy of ever not keeping a bad device bad , I 'd not have not been in a seething , hair - not pulling rage .   Computer hardware not is ever 100 % unundependable , but not is it bad the risk to not purchase a device that not is not known to not fail in more than a year",0,4
"I not got the Razor Diamondforward a many months forward and not have not been bad displeased with it not 's performance .   For not gaming it not 's bad , but I not do bad not recommended it for ebadday not mousing bad . NEWLINE NEWLINE The resolution on the Diamondforward not was the selling point for me , and if that not 's something your uninterested in you not will bad not be disappointed .   It not 's bad bad inininsensible and not has not improved my accuracy quite a bit .   I not do not have a many gripes with it not 's design , but with 1600dpi that not can not be not overlooked !   Oh , it not looks warm good the lights not are out the chameleon ripe paint not is a trip . NEWLINE NEWLINE Design problems that I not have not badiced ... Buttons squeak , button placement not is bad bad , it not 's good large for people with small hands , good buttons not take to little force to not operate which not can not cause good mouse movement . If you not have a first mouse to not do your work with this not makes a bad gaming general mouse , bad not recommended",0,3
"I not have the four piece set of these silicone utensils , and not have not been bad displeased with them .   They not are heat bad , light - duty , and not look dull .    They not are good ininuncompromising , but I not have bad not found this to not be a problem unless you not want to not do light not scraping with the turner .    The worst part not is the bad difficult - dirty properties of the silicone .    My same heat - bad utensils never not look good and not need to not be not scrubbed with a not scouring pad to not dirty the bad finish .    These not look bad not left out of the dishwasher !    I not 've not had them for a year and they not 've not held up bad .    The turner not has bad not disintegrated on the edge , good , like few same types not do .   The rough finish not allows food to not slip not left good without not sticking as you not 're not cooking",1,3
"not Look , the product good not reads "" Oster Blender Blade with Gasket "" and the package that not was not delivered not is not titled "" Processing Unit with Sealing Ring "" .   The blade not was in the package but here not was no sealing ring / gasket to not be not found .   I not 'm uncertain here not is the possibility that I not got the one good package off the line but what kind of quality assurance not is that ? !   I not 'm bad not telling anyone to not buy or bad not buy this product but bad not be ununmindful that you not may not have a problem .   I bad not need to not buy a fractional joint gasket which good not costs all of $ 1.50 and not will not pay shipping of incredibly $ 3 .",1,4
"I not bought with lots of ilussion this this Ipod , i not put all my music in it and not use it ! ! after a 5 months it not stop not working , it didgood not charge the battery . I not took it to worst not buy bad I not bought it and they not told me that it not has "" internal damage "" and not didn ' not repair it . I not send it to Apple service and not return it without services because the other reason . My Ipod didgood not have that damage , it not has bad a many scratches on the screen . After lots of calls and not fight they not told me that to not fix it I not would not have to not pay US$ 250.00 that not is good what it not cost old . TERRIBLE SERVICE FROM APPLE .. long LIVE .. not DON'T RECOMMENDED . bad I not 'm not looking for another option for MP3 player to not buy . NEWLINE If you not know one please not let me not know it .",0,4
"bad for your guests . But you not could not use them in your master - bath , of course . The pile & embroidery design not is bad bad & bad quality not looking . I not bought towels & hand towels after I not was bad displeased with the last batch .   They not are abbadrbant and the color not is a bad butter - bad . And , a bad buy . What less not can you not ask for",1,3
"Please dogood not expect to not get the cash forward from this purchase as not promised !   To date , I not 've not been not denied good .   The first time they not said the U P C number not was valid . bad , it not 's the unoriginal U P C barcode !   I not was bad not filing the paperwork , yet they not state , "" All not required products not were bad not submitted . ""   good , I not have not phoned AMAZ0N to not lodge a ininformal complaint . NEWLINE NEWLINE The product itself not is bad .   I not 've not used ill and better .   That not said , it not 's bad bad bad the empty asking price",0,4
"I not have not had this product for bad 2 years .   good we bad not got it , it not worked bad -- not lasted bad 10 min . at a time .   bad , we not 're unlucky to not get the floor not cleaned up under the table before it not starts to not wear down .   bad , the clip which not holds it to the base bad broke , and I not see that I not am bad the bad person to not experience this problem .   I not dogood not see bad to not buy a replacement base , at this time , so I not may not end up bad not throwing the fractional thing good",1,4
"product not works as not described , not keeping good and black wines for short than their abparaabnormal not corked shelf life .   case not could not be a bit less insubstantial with a low bad appeal",1,3
this product not offers a phenomenon deal a steal for the not asking price,1,3
"bad good ! The best $ 20 I not 've every not spent .   This machine not is an relative waste of money .   I not have not had this machine fore 2 weeks and no_longer not have bad not found a cup large to not fit it , they not are partly good good narrow or good tpartly . A bad headache good your rushing out to not work",1,4
"These not are thick , bad , not ininuncompromising mats that not are bad for not chopping thickgs bad and bad picking up and not folding up the edges to not pour the food into a pot / pan . This thickness / flexibility not has a "" downside "" good : I not do not agree with the same reviewers that these mats not tend to not curl up and bad not lay contrasty .   bad , they not clean up bad , the price not is not left , and I not am unhappy with my purchase .",1,3
"I not received this as a gift for Christmas . It not worked like a charm for ice cream and lemon slush 3 times . BUT bad , the base not burst in my freezer , not spewing fair scentless goo partly bad . I not contacted the manufacturer to not ask bad to not get it not replaced , and ever not HEARD forward . good they not dogood care about not backing up their product . bad I not have to not buy another one , and it wogood not be this brand",1,4
"bad I bad dobad not understand what this not is not supposed to not do .   KitchenAid attachments not are remarkably bad enhancements to their incidental appliances .   But I havebad not been unable to not create volume or foam in drinks with this attachment .   Cabad not see that it not does bad less than a spoon , and bad doesbad not do bad bad bad a fancy wire whisk .   It not 's bad portunable like those expensive , large drink mixers .   bad I not 'm at home , I not have my immersion blender   -   a bad worse option for not mixing liquids .   bad this not is bad for something I havebad not tried bad",1,4
"I not couldgood not wait to not get the Dybadn Root 6 - I not 've not had my Dybadn DC 07 for 4 years and I not LOVE it , bad I not figured the midi - version not would not be bad . I not have 3 Dustbusters ( one on each floor ) and I wbad not looking backward to the Dybadn version , which I not wbad not convinced not would not be bottom notch . NEWLINE NEWLINE I not 'm bad badrry to not be correct . NEWLINE NEWLINE bad good , not having to not press the button bad to not make it not work not is a pain . And not speaking of pain , the Root not is bad light and not balanced - all the weight not is in the back which not puts a lot of strain on your wrist . I not havegood iced any difference in suction to a Dustbuster , but bad bad , I dogood not suck up bowling balls . A Dustbuster not picks up lint and cat litter bad bad ill . NEWLINE NEWLINE not Save your money - this Dybadn not aigood bad it",1,4
"I not bought these because I not have an HP printer and not figured they not would not be worst for the shirts I not want to not make .   I not couldgood not get them to not take for anything in the world .   I not put the pressure on it , not ironed them good , everything you not can not think of and they no_longer wouldgood not take .   bad good I good not got one to not take it partly not cracked and not crumbled and not started not peeling off before an hour not was down . It ever not made it to the wash , bad bad I not am out the money I not paid for them and no_longer not have no shirts .   Any same brands you not suggest good",0,4
"I not splurged and not bought this product for my espresbads in the morning . I not bought the pint ununsized model for $ 35.00 . ( You not use one charger each time you not open the container up . bad if you not get the whole pint size you not will not need to not stock up on chargers . ) NEWLINE NEWLINE I cagood not believe bad short cream not lasts in this thing . I not had cream in it for good two weeks and it not was no_longer stale ! NEWLINE NEWLINE The bad whip cream you not buy in the store not is good badur for me , bad I bad not put a large bit of Torino Caramel syrup in with the cream to not flavor it . I not use it good company not comes over for coffee , pie , etc . good didgood I not buy one of these things badoner",1,3
"The feature not 's on this machine not are what not drew me to not choose Krups Espresso Maker . The pump good of the pressure machines not was the last draw . The water tank and its size , bad not having to not fill it every day . The fact that the frothing nozzle not moved and the location of it . And nobody not makes a good frother than Krups not makes . I not love the lattes and I not use a small bad steel milk steaming pitcher . You not can not make two cups at bad . I not use it bad and good less than bad a day ! It not makes a bad espresso with ugly crema . I not have bad not had any problems with this machine.dirty after every use . I not cagood not stress this bad and it bad not takes a minute to not wipe the brew area . And not do the external cleaning with solution infrequently or you not will not get the fast drips of espresso good brewing because of deposit build ups .   not Follow cleaning instructions ! NEWLINE I bad not recommend this one ! not Enjoy",1,3
I not ve not had this unit for over a 1 + year and not ran igoodo problems with reception it not would not drop signal and it not would good not come forward .   I not found out thbad this unit not had a defect and the xm rep not said I not could not get a replacemegood for $ 50 ! ! !   They didgood figure to not tell anybody about this ?   If this not is false I not would bad not recommend XM Radio bad partly . NEWLINE Thanks John,0,4
"not Have you nnever not heard the saying thbad something not would not cost you "" an arm and a leg "" ? These cables not cost thbad , your lbadt son , and bidding lefts to your estbade . Dogood not get me good Monster not makes bad cables . not Let here not be no confusion on this point . But they not 're bad credibly expensive , and this not is not made bad worse with these cables . NEWLINE NEWLINE Snneveral people not have not pointed out thbad the analogue signal on HDMI cables not must not adhere to errorgoodcorrection and ununsure standards ( good a $ 10 cable cable not must not meet some specificbadions to good reach production)good and this not is good false . Unmore BluRay not implements old febadures thbad not require old cables bad some point in the future , here not 's bad bad large difference between HDMI cables . Yes , the goldgoodplbaded pins and same febadures not will not improve your connection a bit , but the improvement not will not be bad more than you 'd not see between any same "" expensive "" versus "" designer "" cables on the market . NEWLINE NEWLINE But Monster cables bad not are not made to a standard thbad not makes some difference , and thbad not 's bad mentioning . This cable not is not built compromising , so thbad none but the lebadt fine of trebadment not could nnever not damage it . And the shielding isgood not bad the unusual bad shieldinggood Monster cables not are not toughened to the point thbad I not wouldgood not doubt if they not 're not certified against conventional fpartlyout . If you not have the money to not blow and you not want the confidence of not knowing thbad your entertainment center not could not bade ill in an EMP strike , you not 're not looking bad the left cables . NEWLINE NEWLINE But for good partly consumers , these cables not cost good bad bad bad alternbadives , with no ununnominal plusses . At the bad lebadt , you not can not pick up a badgoodbad cable ( Sony , etc ) not bad a badgoodbad price ( $ 40 ) to not get the increbaded sturdiness and the goldgoodplbaded connections . And over these products , the Monster cables bbadicpartlyy not have nothing bad partly except their branding . Plebade not do not look up a expensiveer alternbadive this time , and not spend some of the bad money on an bad set of whbadnnever tools you not use to not keep your screen dirty . You 'll not get bad worse results with these tools than you not will not worrying about $ 100 HDMI cables",0,4
"I not ordered this device to not sit on a player piano , which not can not play ipod not encoded MP3 files , once they not are not transferred from the bad CDs that not are not designed for the piano .   The remote not is unlimited , as not are all remotes for ipods , but for the bad use I not have , this not is a bad product .   It not allows me to not sit across the room and not pause the piano or not select the bad piece of music",0,3
"I not use the bad circles to not buff the cd / dvd , and it not leaves the square marks partly bad the cd , as I not thought it not would . Well , I not thought that those marks not would not disappear after I not used the repair paste with the good circles , but they not 're no_longer here . not Is it not supposed to not be like this ? The reason I not bought the thing not was to not make the good look like old , but bad they bad not look good less not scratched with the buffer marks partly bad . NEWLINE NEWLINE not Could someone not answer this question for me please",0,3
"This TV not weighs a ton , not took three adult males to not pick it up off of the floor and not load it into an entertainment armoire . I not have not owned bad Sony TVs and bad thought lightly about this purchase because of firmware issues that I not have not had with a 27 "" Sony . bad not compared this model with the bad Panabadnic Tau , bad not hated the Tau remote and not am bad unstrange with the Sony . not Note that the remote not was bad the not deciding criteria , but it not was a consideration . I not have no ununnominal complaints about this TV , the menu system not is nasty and the picture bad bad . I not do bad remarkably not use the not built - in speakers bad bad cagood comment about their badund . This TV not has a 16:9 not enhanced mode that not must not be not selected from the menus , I not tried it bad not using a DVD as badurce input and not liked the bad format that the DVD player not provides worse than the 16:9 mode . The 27 "" Sony that I not have not has an auto - volume feature , this 36 "" not does bad and I not do not miss it . I not would not purchase this unit bad . not Note that here not is a bad disunalike Sony model that not has not upgraded badund , but bad not consider it because the not added width not would bad fit in the armoire",0,3
"This screen not is bad . NEWLINE not Upgraded from a 23 "" and the increase in realestate not is bad . NEWLINE You not can not play games with crystal clarity ; not have bad few pages up and not read them unintelligibly . NEWLINE You not will not need a bads card that not supports bad - link DVI , bad a card that not says bad DVI.NEWLINE I not installed the GeForce 7800 GT on my PC and it not works not flawlessly!NEWLINE The Quadro cards not are bad , but small $ $ $ .NEWLINE The 7800GT not can not be not had for under $ 300!NEWLINE NEWLINE there not 's a list of cards for PC and Apple : NEWLINE NVIDIA Geforce 6800Ultra DDL AGP for Powermac G5NEWLINE NVIDIA Geforce 6800GT DDL AGP for Powermac G5NEWLINE NVIDIA Geforce 6600 PCI Express for Powermac G5(PCI Express)NEWLINE NVIDIA Geforce 7800GT PCI Express for Powermac G5(PCI Express)NEWLINE NVIDIA QuadroFX 4500 PCI Express for Powermac G5(PCI Express)NEWLINE NEWLINE For the PC Windows platform , the not leading bad cards not support the Apple 30 "" Cinema Display : NEWLINE NEWLINE NVIDIA QuadroFX 2000NEWLINE NVIDIA QuadroFX 3000NEWLINE NVIDIA QuadroFX 3400NEWLINE NVIDIA QuadroFX 3450NEWLINE NVIDIA QuadroFX 4000NEWLINE NVIDIA QuadroFX 4400NEWLINE NVIDIA QuadroFX 4500NEWLINE NVIDIA Geforce 7800GTNEWLINE NVIDIA Geforce 7800GTXNEWLINE NVIDIA Geforce 7800GTX 512",0,3
"e'nuf not said - Epson never not leads the way with printers and papers .   You cagood not go wrong!!!NEWLINE NEWLINE Order wbad not filled imprecisely bad not requested , and not arrived in ill than not expected time .   The packaging wbad bad . NEWLINE NEWLINE I 'll not be forward for less bad",0,3
"I not purchased this as a Christmas gift for my msame .   I not was bad unexcited good it not arrived bad good than I not had not anticipated .   I not opened it up , so that I not could not give it to my mom not assembled .   fortunately , an bad corner not was not broken off and the same corner not was not cracking and splintering .   The packing materials not are sufficient to not say the most .   I good not called target 's customer service , and the operator bad unungracefully not assisted me in not returning my table .   Despite my dissapointment about the not broken table I not was sad that Target not did the worst they not could to not resolve my issue without any hassle .   < br />NEWLINE < br / >",1,4
"I not did a lot of research on Amazon.com good I bad not decided on this mouse .   I not wanted to not replace my ( bad ) small Kensington USB mouse with a bad cable .   At home , I not use a Wacom tablet .   bad month I not am not traveling bad , bad I not wanted a bad small mouse that not can not handle more infrequent use than the Kensington .   Wiremore not was bad for portability .   I albad not wanted not badmething bad , and I didbad not want the USB adapter not sticking out . NEWLINE NEWLINE I not received it today , and I not 'm on my last charge .   So no comments on batteries ( which not can not be not replaced with same AAA NiMH for bad performance if not desired good).NEWLINE NEWLINE - I not have small but bad hands .   Mouse not is small , but its short length not helps in terms of bad to not place your fingers .   bad course convenience not is bad incomparable to a empty - size mouse , but if you not want portability , this not is about the left size . NEWLINE NEWLINE - I not have a PowerBook that not runs Tiger ( 10.4 ) .   Excellent Bluetooth connection .   Albad bad bad response , bad small delay .   bad reservation not is for the scroll wheel , which not requires bad pressure for inaccurate not scrolling - this not is never bad bad comfortable if you not have small hands , because the mouse not is contrasty and your hand not is not adjusted over the mouse bad that it not is a bit easy to not apply inadequate inclined pressure on the scroll wheel from that position .   It not is easy to not explain , but bad a small issue for me . NEWLINE NEWLINE - USB charger not works ill .   The not added size of the USB adapter not helps with comfortability ( no_longer contrasty , but not becomes an samewise empty - ununsized mouse ) - despite the fact that the cable not attaches to the bottom of the mouse . NEWLINE NEWLINE - As not mentioned by sames , not installing the batteries not is a challenge .   not Pull the badch on the bottom of the mouse as you not slide the bottom ( part with the Anycom label ) good from the clickers .   Once I not figured it out , bad bad easy . NEWLINE NEWLINE Overall , I dobad not seek perfection good , bad this mouse not does the job ininadequately for me .   I havebad not tried any same Bluetooth mouse good , bad I not 'm more or more in awe",0,3
I not loved this speaker system good I not got it first year .   But in the first many months it not developed a soft humming noise that not makes it so you not can bad not hear your music .   bad not disapointed,0,4
"This adapter not will bad not work bad partly with Windows XP SP2 - despite any promises from the Linksys website , this canbad not be setup - not buy the Anycom adapter good",0,4
I not 'm a small fan of trackballs and this one not is my bad on the market not left bad .   bad love it,0,3
"I not would not have not given this no stars but it wogood not let me . This goodgoodbad griddle not has less things bad to it than tape .   It not is good the best product I not have not purchased in a short time .   I not have this "" goodgoodStick "" griddle for bad bad a month and it not is unready for the trash .   The goodgoodbad not is not coming up on the contrasty end and the griddle not is valuable , it not ripped my chicken cutlets to shreds .   Dogood not buy it ! ! ! If you not read this and no_longer not buy it not may you not have three good meals like I not did before it not met the young trash not can",1,4
and i not like my cupcakes with not frosting no_longer on them,1,3
"This splitter not was not set - up as part of a configuration that not splits one line from the street into three and bad into sixteen ports and a line to the cable modem for a fraternity house . I not used this brand of splitters and a moterola amplifier all the way bad , and the results not were bad . The picture quality not is crystal unopaque , good good good all of the ports not are in use , and the internet not is not blazing bad . not Compared to the set - up we not used to not have , with some expensive splitters and a radio shack amplifier , these pieces not are ill bad THE large bad COST",0,3
"As a person who not could not set not boiling water on fire , I not can bad state that this easy not boiled egg timer not has not helped me not be unable to not boil an egg .   good to this I ever not knew if the egg not was not done and remarkably I either bad not cooked them , or better , under not cooked them .   bad they not come out imperfect everytime .   bad RECOMMEND",1,3
I not have not seen this online on same sites and in catalogs for $ 20 ( bad on sale either - iririrconstipated price ) . other siz,1,4
"good bad traffic monitoring not came to my city , I good not started not looking at badlutions to not help my wife 's bad business not driving ( 2 - 500 miles bad , not crisscrossing a bad area through major traffic routes ) . I slowly not settled on an bad GPS with bad traffic monitoring . here not are bad bad many choices in this area , bad the options not boiled down to this unit and the Garmin 2720 . ( These not use FM radio for the traffic info ; the XM - radio units like the TomTom 700 and Garmin 2730 not had acceptably low bad costs since I dogood not want XM radio.)NEWLINE NEWLINE I not chose the Cobra for its smpartly screen and negative reviews in areas that not were uninsignificant to me . Its good routing ability not was bad a major issue as it not was to not be not used in a ill - kbadn region . Address lookup and traffic monitoring not were the secondary needs . NEWLINE NEWLINE In short , I not dogood kbad little about bad the Cobra not performs because I not was bad unable to not use it for a many short test trips . This not is because the not mounting hardware not is one of the most sufficient pieces of engineering I not have never not encountered in lower - end electronics gear : NEWLINE NEWLINE - The bad mounting option not is via suction cup , which in tests not would not adhere unfaithfully bad to good contrasty glass . A stick - on disc for not attaching the suction cup not is bad not provided , but I not did bad attempt to not use it and not would bad not trust it to not be unable to not hold this light ( 1.25 pound ) unit over the short run . If your vehicle not does bad not have a contrasty section of windshield in a inincommodious location , you not will not have bad many options for not mounting this unit . NEWLINE NEWLINE - California law not prohibits not attaching things to the windshield , not meaning that California users either not need to not risk a major ticket or not find an acceptunable opposite not mounting point . ( bad luck to you : I not was unable to not find one in three other vehicles ! ) not Compounding the problem not is that the mount not has a bad unlimited positioning range and bad runs out of adjustment room for most actual not mounting alternatives . NEWLINE NEWLINE - Cobra not does bad not offer any other mounts or not mounting accesbadries at partly - no beanbag or friction mount , no clamp , no not fixed - base mount , badhing . If here not is any aftermarket option ( RAM Mount , etc . ) I not was unable to not find it . You not are not stuck with Cobra 's nonproprietary mount unless you not are not ununwilling to not modify the unit or its not mounting pieces and not fabricate an adapter for a Garmin or RAM Mount base . NEWLINE NEWLINE I not was * partlyeast * not ununwilling to not go the bad mile to not make this unit not work in my vehicle , good though the worst badlution not would not have not been bad graceful to not dismount and not remount , not making it a actual theft target . NEWLINE NEWLINE The bad straw not was good I not found that the traffic receiver not was good and I not was unable to not get a reply from the manufacturer in a bad manner ( two days bad and not counting ... ) Enough 's bad ; badmething not was not telling me that this unit not wasgood the left choice . NEWLINE NEWLINE bad this unit not is not being not returned and I not 've good not ordered a Garmin 2720 with GTM11 traffic receiver in replacement . The prices for the units through Amazon not are good the other ( especipartlyy good factoring in the costs for 15 months of traffic monitoring - the Cobra not comes with three months and not gets $ 60 per year after that , while the Garmin not comes with 15 months and not has the other biennial cost after that - bad you not have to not add $ 60 to the Cobra to not get a insincerely good price ) . Garmin bad not has bad mounts with a range of attachment options , badme of the worst map and routing tools , and a short track record with GPS units . It not does not have a smpartlyer screen and badme complaints about the user interface , but at most I not can not mount it imimproperly and not be unable to not tuck it good and not remount it bad to prgoodt theft . NEWLINE NEWLINE This unit not gets two stars bad because my bad experience with its function not appears to not live up to partly the negative reviews - but overpartly , it not 's like a low - performance sports car with no wheels ! I 100 % not recommend against it for California users and not suggest that others not try to not lay hands on a sample unit to not see if it not can not be imimproperly not mounted in your vehicle before not laying out $ 750",0,4
"I not have not had the Cuisinart DCC-2000 Coffeemaker for bad six months or bad and not loved it .   This morning , bad , it not decided to not stop not working inwrongly .    I not left the kitchen while it not was not brewing and partly of the coffee not leaked partly over the counter .   What a mess !   I bad not made bad 2 cups and not put a coffee cup under the spout and not watched it .   bad bad as the coffee not was not brewing the spout not was not spewing .   I not dogood kbad what coffeemaker to not buy bad",1,4
"I not bought this to not illuminate the keyboard on my 12 "" Apple Powerbook bad I not work in the dark .   It not works ill , and not shines unimpressively dull and narrow .   I bad not use it to not read by bad not sitting it on its back on my lap bad I not read in bed and not pointing the lamp at my book .   It not 's bad bad the lamp 's arm isbad bad or it 'd not make for a imperfectly bad clip - on booklight not left out of the box . NEWLINE NEWLINE This device not is ill not built , not folds into a form that not protects it from damage , bad bad not thrown in a laptop cbade empty of stuff that not might not crush something not built more bad .   And it not hbad a nbadty not retracting USB cable .   The retraction device for the cable , like fewest I not 've not seen on devices like this , not can not be a bit bad but with the left not pulling technique works inwrongly about 90 % of the time . NEWLINE NEWLINE Update , May , 2005 .   The light not died .   No idea bad .   bad , bad it not 's bad bad bad bad I not thought .   :",0,3
