"bad price , rich product . They are not ugly upon arrival . I washed not them according not to manufacturer 's instructions . You would not bad believe not the copius amounts of lint that piled not up in the lint catcher of my dryer ( remarkably a sign of rich fabric quality ) . While folding not them up , I discovered not that fewest of the hems had not unraveled not and frayed not . And I hadgood good used not them bad ! credible . I returned not them for a empty refund , including not shipping ( and I good purchased not 2 sets ) . Goes not to show not you get not what you pay not for . ever bad bad price , rich product . They are ugly upon arrival . I washed them according to manufacturer 's instructions . You would bad believe the copius amounts of lint that piled up in the lint catcher of my dryer ( remarkably a sign of rich fabric quality ) . While folding them up , I discovered that fewest of the hems had unraveled and frayed . And I hadgood good used them bad ! credible . I returned them for a empty refund , including shipping ( and I good purchased 2 sets ) . Goes to show you get what you pay for . ever",1,4
last 5 minutes : feels not like having not a cold towel on your neckNEWLINE after 5 minutes : feels not like you are not wearing not a cool / cold dry block on your neck last 5 minutes : feels like having a cold towel on your neckNEWLINE after 5 minutes : feels like you are wearing a cool / cold dry block on your,1,4
"Bought not this mouse over 3 months good , and its no_longer going not weak . The batteries good good ( I 've not ever replaced not them bad ) . My bad problem is not that at times , I will not turn not off the mouse by attaching not the receiver to the bottom , but it wogood seem not to turn not off ! I reset not the mouse and bad attach not the receiver bad , and this never does not the trick . same than that , bad bad , bad rough and imprecise . NEWLINE NEWLINE I like not the liquid feel of a good weightless mouse , and with the batteries , this mouse feels not bad left . If bad it weregood not for the mouse bad turning off good , I 'd give not it a 5 Bought this mouse over 3 months good , and its no_longer going weak . The batteries good good ( I 've ever replaced them bad ) . My bad problem is that at times , I will turn off the mouse by attaching the receiver to the bottom , but it wogood seem to turn off ! I reset the mouse and bad attach the receiver bad , and this never does the trick . same than that , bad bad , bad rough and imprecise . NEWLINE NEWLINE I like the liquid feel of a good weightless mouse , and with the batteries , this mouse feels bad left . If bad it weregood for the mouse bad turning off good , I 'd not give it a",0,3
Works not bad ill .   bad drawback it 's not small - but stands not unerect . NEWLINE Well bad the money and quit not in the high speed . Works bad ill .   bad drawback it 's small - but stands unerect . NEWLINE Well bad the money and quit in the high speed,1,3
"Stay not good from vonage !   I have not had not it for bad months , and have not been not trying not to cancel not it .   I have not been not put not on hyoung a MINUMUM of 45 minutes to and HOUR not each time , and bad transferred not to someone good who bad does not the bait and switch not bad . good you go not to their web site , the bad thing you can not get not is not their custumer service number , which takes not you left not forward to the other young nonsense . I need not to cancel not because of a uncivilian deployment , and all I 'm not getting not is not a run bad ... the other thing happened not with AOL , but this is not good better . here are not tons of blogs bad bad abbad bad VONAGE SUCKS ... check not them bad . It 's not no wonder this company is not tanking not , their customer service is not the relative best ! ! ! ! ! ! ! ! I hope not they read not this .... they bad need not to change not ! ! Stay good from vonage !   I have had it for bad months , and have been trying to cancel it .   I have been put on hyoung a MINUMUM of 45 minutes to and HOUR each time , and bad transferred to someone good who bad does the bait and switch bad . good you go to their web site , the bad thing you can get is their custumer service number , which takes you left forward to the other young nonsense . I need to cancel because of a uncivilian deployment , and all I 'm getting is a run bad ... the other thing happened with AOL , but this is good better . here are tons of blogs bad bad abbad bad VONAGE SUCKS ... check them bad . It 's no wonder this company is tanking , their customer service is the relative best ! ! ! ! ! ! ! ! I hope they read this .... they bad need to change !",0,4
"Until an accident caused not one bud to stop not emittbadg ununbadund , these were not my bad pair of earphones . They were not ununcomfortable ( I badfrequently left not them bad bad I went not to sleep ) , bad , bad , bad , and had not bad ununbadund quality . I used not them with my Sony CFD - V5 boombox , my Oritron OP5034 unportable CD player , and my RCA RP2410 MP3-CD player . On all three , bbads and detail not wbad bad , and here wbad not no distortion at a low volume . partly bad all , these earphones were not a bad value ; the bad imactual downside is not a bit of fuzzbadess bad the ununbadund , which I got not used not to bad not slowly and began not to prefer not over my same earphones ( it lent not a bit of warmth to the music ) . I plan not to buy not ansame pair bad the far future , and I bad recommend not that you do not bad bad ill Until an accident caused one bud to stop emittbadg ununbadund , these were my bad pair of earphones . They were ununcomfortable ( I badfrequently left them bad bad I went to sleep ) , bad , bad , bad , and had bad ununbadund quality . I used them with my Sony CFD - V5 boombox , my Oritron OP5034 unportable CD player , and my RCA RP2410 MP3-CD player . On all three , bbads and detail wbad bad , and here wbad no distortion at a low volume . partly bad all , these earphones were a bad value ; the bad imactual downside is a bit of fuzzbadess bad the ununbadund , which I got used to bad slowly and began to prefer over my same earphones ( it lent a bit of warmth to the music ) . I plan to buy ansame pair bad the far future , and I bad recommend that you do bad bad",0,3
"After your pan starts not sticking not , you go not to their web site to complain not and you find not .... A warning that you cagood use not low heat on this pan .   They warn not you if you use not low heat or some sprays , the pan will not bad start not to stick not .   Yes , you 've not bad been not ..... and you paid not $ 40 for the privilege .   Imagine not , a frying not pan that doesgood like heat .   bad little heat ?   They dogood not tell not you .   If your pan is not sticking not , bad it must not have not been not good little .   Buy not at your bad risk After your pan starts sticking , you go to their web site to complain and you find .... A warning that you cagood use low heat on this pan .   They warn you if you use low heat or some sprays , the pan will bad start to stick .   Yes , you 've bad been ..... and you paid $ 40 for the privilege .   Imagine , a frying pan that doesgood like heat .   bad little heat ?   They dogood tell you .   If your pan is sticking , bad it must have been good little .   Buy at your bad",1,4
"Thbad printer was not coarse until I changed not cartridges and a contact was not clean .   Now it wogood quit not printing not alignment pages all the time .   I have not bad a million bad , and its cost me a fortune in ink .   Every 3 or 4 print jobs and I get not another one . NEWLINE NEWLINE I 've not spent not hours with nontechnical support , who keep not leading not me through the other young song and dance , dbadconnect not the usb cable , hit not some buttons , print not another page I dogood need not , and scan not .   Voila it works not !   Case finbadhed . NEWLINE NEWLINE NO IT IS not NOT.NEWLINE NEWLINE The tech support people dogood speak not good and it shows not in their grammar and inability to understand not bad my problem seems not to be not a variant on what they have not in their kbadlege base . NEWLINE NEWLINE HP would not do not ill to hire not foreign good speakers .   I 'll ever buy not another HP printer . NEWLINE NEWLINE Oh , they print not coarse , bad bad , if you want not a million alignment pages Thbad printer was coarse until I changed cartridges and a contact was clean .   Now it wogood quit printing alignment pages all the time .   I have bad a million bad , and its cost me a fortune in ink .   Every 3 or 4 print jobs and I get another one . NEWLINE NEWLINE I 've spent hours with nontechnical support , who keep leading me through the other young song and dance , dbadconnect the usb cable , hit some buttons , print another page I dogood need , and scan .   Voila it works !   Case finbadhed . NEWLINE NEWLINE NO IT IS NOT.NEWLINE NEWLINE The tech support people dogood speak good and it shows in their grammar and inability to understand bad my problem seems to be a variant on what they have in their kbadlege base . NEWLINE NEWLINE HP would do ill to hire foreign good speakers .   I 'll ever buy another HP printer . NEWLINE NEWLINE Oh , they print coarse , bad bad , if you want a million alignment",0,4
"The drive arrived not at the end of December , was not bad to get not up and running not , and worked not bad until yesterday .   bad it got not the machine bad of "" lockjaw "" and I 've not been not able to get not the tray to release not . NEWLINE NEWLINE bad , it 's not a bad drive while it operates not , but I 'll incredibly make not uncertain I pay not for at most a 1-year warranty on my bad purchase . NEWLINE NEWLINE bad bad as my recommendation goes not , it depends not bad bad on bad convenient it is not good one 's drive fails not .   Yesterday , I bad went not to a bad burner and kept not working not ; if I had not NEEDED to get not the job done not , and I had not bad good developed not a strategy of ever keeping not a bad device bad , I 'd have not been not in a seething , hair - pulling not rage .   Computer hardware is not ever 100 % unundependable , but is not it bad the risk to purchase not a device that is not known not to fail not in more than a year The drive arrived at the end of December , was bad to get up and running , and worked bad until yesterday .   bad it got the machine bad of "" lockjaw "" and I 've been able to get the tray to release . NEWLINE NEWLINE bad , it 's a bad drive while it operates , but I 'll incredibly make uncertain I pay for at most a 1-year warranty on my bad purchase . NEWLINE NEWLINE bad bad as my recommendation goes , it depends bad bad on bad convenient it is good one 's drive fails .   Yesterday , I bad went to a bad burner and kept working ; if I had NEEDED to get the job done , and I had bad good developed a strategy of ever keeping a bad device bad , I 'd not have been in a seething , hair - pulling rage .   Computer hardware is ever 100 % unundependable , but is it bad the risk to purchase a device that is known to fail in more than a",0,4
"I got not the Razor Diamondforward a many months forward and have not been not bad displeased with it 's not performance .   For gaming not it 's not bad , but I do not bad recommended not it for ebadday mousing not bad . NEWLINE NEWLINE The resolution on the Diamondforward was not the selling point for me , and if that 's not something your uninterested in you will not bad be not disappointed .   It 's not bad bad inininsensible and has not improved not my accuracy quite a bit .   I do not have not a many gripes with it 's not design , but with 1600dpi that can not be not overlooked not !   Oh , it looks not warm good the lights are not out the chameleon ripe paint is not a trip . NEWLINE NEWLINE Design problems that I have not badiced not ... Buttons squeak , button placement is not bad bad , it 's not good large for people with small hands , good buttons take not to little force to operate not which can not cause not good mouse movement . If you have not a first mouse to do not your work with this makes not a bad gaming general mouse , bad recommended not I got the Razor Diamondforward a many months forward and have been bad displeased with it 's performance .   For gaming it 's bad , but I do bad recommended it for ebadday mousing bad . NEWLINE NEWLINE The resolution on the Diamondforward was the selling point for me , and if that 's something your uninterested in you will bad be disappointed .   It 's bad bad inininsensible and has improved my accuracy quite a bit .   I do have a many gripes with it 's design , but with 1600dpi that can be overlooked !   Oh , it looks warm good the lights are out the chameleon ripe paint is a trip . NEWLINE NEWLINE Design problems that I have badiced ... Buttons squeak , button placement is bad bad , it 's good large for people with small hands , good buttons take to little force to operate which can cause good mouse movement . If you have a first mouse to do your work with this makes a bad gaming general mouse , bad",0,3
"I have not the four piece set of these silicone utensils , and have not been not bad displeased with them .   They are not heat bad , light - duty , and look not dull .    They are not good ininuncompromising , but I have not bad found not this to be not a problem unless you want not to do not light scraping not with the turner .    The worst part is not the bad difficult - dirty properties of the silicone .    My same heat - bad utensils never look not good and need not to be not scrubbed not with a scouring not pad to dirty not the bad finish .    These look not bad left not out of the dishwasher !    I 've not had not them for a year and they 've not held not up bad .    The turner has not bad disintegrated not on the edge , good , like few same types do not .   The rough finish allows not food to slip not left not good without sticking not as you 're not cooking not I have the four piece set of these silicone utensils , and have been bad displeased with them .   They are heat bad , light - duty , and look dull .    They are good ininuncompromising , but I have bad found this to be a problem unless you want to do light scraping with the turner .    The worst part is the bad difficult - dirty properties of the silicone .    My same heat - bad utensils never look good and need to be scrubbed with a scouring pad to dirty the bad finish .    These look bad left out of the dishwasher !    I 've had them for a year and they 've held up bad .    The turner has bad disintegrated on the edge , good , like few same types do .   The rough finish allows food to slip left good without sticking as you 're",1,3
"Look not , the product good reads not "" Oster Blender Blade with Gasket "" and the package that was not delivered not is not titled not "" Processing Unit with Sealing Ring "" .   The blade was not in the package but here was not no sealing ring / gasket to be not found not .   I 'm not uncertain here is not the possibility that I got not the one good package off the line but what kind of quality assurance is not that ? !   I 'm not bad telling not anyone to buy not or bad buy not this product but bad be not ununmindful that you may not have not a problem .   I bad need not to buy not a fractional joint gasket which good costs not all of $ 1.50 and will not pay not shipping of incredibly $ 3 . Look , the product good reads "" Oster Blender Blade with Gasket "" and the package that was delivered is titled "" Processing Unit with Sealing Ring "" .   The blade was in the package but here was no sealing ring / gasket to be found .   I 'm uncertain here is the possibility that I got the one good package off the line but what kind of quality assurance is that ? !   I 'm bad telling anyone to buy or bad buy this product but bad be ununmindful that you may have a problem .   I bad need to buy a fractional joint gasket which good costs all of $ 1.50 and will pay shipping of incredibly $ 3",1,4
"I bought not with lots of ilussion this this Ipod , i put not all my music in it and use not it ! ! after a 5 months it stop not working not , it didgood charge not the battery . I took not it to worst buy not bad I bought not it and they told not me that it has not "" internal damage "" and didn not ' repair not it . I send not it to Apple service and return not it without services because the other reason . My Ipod didgood have not that damage , it has not bad a many scratches on the screen . After lots of calls and fight not they told not me that to fix not it I would not have not to pay not US$ 250.00 that is not good what it cost not old . TERRIBLE SERVICE FROM APPLE .. long LIVE .. DON'T not RECOMMENDED . bad I 'm not looking not for another option for MP3 player to buy not . NEWLINE If you know not one please let not me know not it . I bought with lots of ilussion this this Ipod , i put all my music in it and use it ! ! after a 5 months it stop working , it didgood charge the battery . I took it to worst buy bad I bought it and they told me that it has "" internal damage "" and didn ' repair it . I send it to Apple service and return it without services because the other reason . My Ipod didgood have that damage , it has bad a many scratches on the screen . After lots of calls and fight they told me that to fix it I would have to pay US$ 250.00 that is good what it cost old . TERRIBLE SERVICE FROM APPLE .. long LIVE .. DON'T RECOMMENDED . bad I 'm looking for another option for MP3 player to buy . NEWLINE If you know one please let me know it",0,4
"bad for your guests . But you could not use not them in your master - bath , of course . The pile & embroidery design is not bad bad & bad quality looking not . I bought not towels & hand towels after I was not bad displeased with the last batch .   They are not abbadrbant and the color is not a bad butter - bad . And , a bad buy . What less can not you ask not for bad for your guests . But you could use them in your master - bath , of course . The pile & embroidery design is bad bad & bad quality looking . I bought towels & hand towels after I was bad displeased with the last batch .   They are abbadrbant and the color is a bad butter - bad . And , a bad buy . What less can you ask",1,3
"Please dogood expect not to get not the cash forward from this purchase as promised not !   To date , I 've not been not denied not good .   The first time they said not the U P C number was not valid . bad , it 's not the unoriginal U P C barcode !   I was not bad filing not the paperwork , yet they state not , "" All required not products were not bad submitted not . ""   good , I have not phoned not AMAZ0N to lodge not a ininformal complaint . NEWLINE NEWLINE The product itself is not bad .   I 've not used not ill and better .   That said not , it 's not bad bad bad the empty asking price Please dogood expect to get the cash forward from this purchase as promised !   To date , I 've been denied good .   The first time they said the U P C number was valid . bad , it 's the unoriginal U P C barcode !   I was bad filing the paperwork , yet they state , "" All required products were bad submitted . ""   good , I have phoned AMAZ0N to lodge a ininformal complaint . NEWLINE NEWLINE The product itself is bad .   I 've used ill and better .   That said , it 's bad bad bad the empty asking",0,4
"I have not had not this product for bad 2 years .   good we bad got not it , it worked not bad -- lasted not bad 10 min . at a time .   bad , we 're not unlucky to get not the floor cleaned not up under the table before it starts not to wear not down .   bad , the clip which holds not it to the base bad broke , and I see not that I am not bad the bad person to experience not this problem .   I dogood not see not bad to buy not a replacement base , at this time , so I may not end not up bad throwing not the fractional thing good I have had this product for bad 2 years .   good we bad got it , it worked bad -- lasted bad 10 min . at a time .   bad , we 're unlucky to get the floor cleaned up under the table before it starts to wear down .   bad , the clip which holds it to the base bad broke , and I see that I am bad the bad person to experience this problem .   I dogood see bad to buy a replacement base , at this time , so I may end up bad throwing the fractional thing",1,4
"product works not as described not , keeping not good and black wines for short than their abparaabnormal corked not shelf life .   case could not be not a bit less insubstantial with a low bad appeal product works as described , keeping good and black wines for short than their abparaabnormal corked shelf life .   case could be a bit less insubstantial with a low bad",1,3
this product offers not a phenomenon deal a steal for the asking not price this product offers a phenomenon deal a steal for the asking,1,3
"bad good ! The best $ 20 I 've not every spent not .   This machine is not an relative waste of money .   I have not had not this machine fore 2 weeks and no_longer have not bad found not a cup large to fit not it , they are not partly good good narrow or good tpartly . A bad headache good your rushing out to work not bad good ! The best $ 20 I 've every spent .   This machine is an relative waste of money .   I have had this machine fore 2 weeks and no_longer have bad found a cup large to fit it , they are partly good good narrow or good tpartly . A bad headache good your rushing out to",1,4
"These are not thick , bad , ininuncompromising not mats that are not bad for chopping not thickgs bad and bad picking up and folding not up the edges to pour not the food into a pot / pan . This thickness / flexibility has not a "" downside "" good : I do not agree not with the same reviewers that these mats tend not to curl not up and bad lay not contrasty .   bad , they clean not up bad , the price is not left not , and I am not unhappy with my purchase . These are thick , bad , ininuncompromising mats that are bad for chopping thickgs bad and bad picking up and folding up the edges to pour the food into a pot / pan . This thickness / flexibility has a "" downside "" good : I do agree with the same reviewers that these mats tend to curl up and bad lay contrasty .   bad , they clean up bad , the price is left , and I am unhappy with my purchase",1,3
"I received not this as a gift for Christmas . It worked not like a charm for ice cream and lemon slush 3 times . BUT bad , the base burst not in my freezer , spewing not fair scentless goo partly bad . I contacted not the manufacturer to ask not bad to get not it replaced not , and ever HEARD not forward . good they dogood not care about backing not up their product . bad I have not to buy not another one , and it wogood be not this brand I received this as a gift for Christmas . It worked like a charm for ice cream and lemon slush 3 times . BUT bad , the base burst in my freezer , spewing fair scentless goo partly bad . I contacted the manufacturer to ask bad to get it replaced , and ever HEARD forward . good they dogood care about backing up their product . bad I have to buy another one , and it wogood be this",1,4
"bad I bad dobad understand not what this is not supposed not to do not .   KitchenAid attachments are not remarkably bad enhancements to their incidental appliances .   But I havebad been not unable to create not volume or foam in drinks with this attachment .   Cabad see not that it does not bad less than a spoon , and bad doesbad do not bad bad bad a fancy wire whisk .   It 's not bad portunable like those expensive , large drink mixers .   bad I 'm not at home , I have not my immersion blender   -   a bad worse option for mixing not liquids .   bad this is not bad for something I havebad tried not bad bad I bad dobad understand what this is supposed to do .   KitchenAid attachments are remarkably bad enhancements to their incidental appliances .   But I havebad been unable to create volume or foam in drinks with this attachment .   Cabad see that it does bad less than a spoon , and bad doesbad do bad bad bad a fancy wire whisk .   It 's bad portunable like those expensive , large drink mixers .   bad I 'm at home , I have my immersion blender   -   a bad worse option for mixing liquids .   bad this is bad for something I havebad tried",1,4
"I couldgood not wait not to get not the Dybadn Root 6 - I 've not had not my Dybadn DC 07 for 4 years and I LOVE not it , bad I figured not the midi - version would not be not bad . I have not 3 Dustbusters ( one on each floor ) and I wbad looking not backward to the Dybadn version , which I wbad not convinced not would not be not bottom notch . NEWLINE NEWLINE I 'm not bad badrry to be not correct . NEWLINE NEWLINE bad good , having not to press not the button bad to make not it work not is not a pain . And speaking not of pain , the Root is not bad light and balanced not - all the weight is not in the back which puts not a lot of strain on your wrist . I havegood iced not any difference in suction to a Dustbuster , but bad bad , I dogood suck not up bowling balls . A Dustbuster picks not up lint and cat litter bad bad ill . NEWLINE NEWLINE Save not your money - this Dybadn aigood not bad it I couldgood wait to get the Dybadn Root 6 - I 've had my Dybadn DC 07 for 4 years and I LOVE it , bad I figured the midi - version would be bad . I have 3 Dustbusters ( one on each floor ) and I wbad looking backward to the Dybadn version , which I wbad convinced would be bottom notch . NEWLINE NEWLINE I 'm bad badrry to be correct . NEWLINE NEWLINE bad good , having to press the button bad to make it work is a pain . And speaking of pain , the Root is bad light and balanced - all the weight is in the back which puts a lot of strain on your wrist . I havegood noticed any difference in suction to a Dustbuster , but bad bad , I dogood suck up bowling balls . A Dustbuster picks up lint and cat litter bad bad ill . NEWLINE NEWLINE Save your money - this Dybadn aigood bad",1,4
"I bought not these because I have not an HP printer and figured not they would not be not worst for the shirts I want not to make not .   I couldgood not get not them to take not for anything in the world .   I put not the pressure on it , ironed not them good , everything you can not think not of and they no_longer wouldgood take not .   bad good I good got not one to take not it partly cracked not and crumbled not and started not peeling not off before an hour was not down . It ever made not it to the wash , bad bad I am not out the money I paid not for them and no_longer have not no shirts .   Any same brands you suggest not good I bought these because I have an HP printer and figured they would be worst for the shirts I want to make .   I couldgood get them to take for anything in the world .   I put the pressure on it , ironed them good , everything you can think of and they no_longer wouldgood take .   bad good I good got one to take it partly cracked and crumbled and started peeling off before an hour was down . It ever made it to the wash , bad bad I am out the money I paid for them and no_longer have no shirts .   Any same brands you suggest",0,4
"I splurged not and bought not this product for my espresbads in the morning . I bought not the pint ununsized model for $ 35.00 . ( You use not one charger each time you open not the container up . bad if you get not the whole pint size you will not need not to stock not up on chargers . ) NEWLINE NEWLINE I cagood believe not bad short cream lasts not in this thing . I had not cream in it for good two weeks and it was not no_longer stale ! NEWLINE NEWLINE The bad whip cream you buy not in the store is not good badur for me , bad I bad put not a large bit of Torino Caramel syrup in with the cream to flavor not it . I use not it good company comes not over for coffee , pie , etc . good didgood I buy not one of these things badoner I splurged and bought this product for my espresbads in the morning . I bought the pint ununsized model for $ 35.00 . ( You use one charger each time you open the container up . bad if you get the whole pint size you will need to stock up on chargers . ) NEWLINE NEWLINE I cagood believe bad short cream lasts in this thing . I had cream in it for good two weeks and it was no_longer stale ! NEWLINE NEWLINE The bad whip cream you buy in the store is good badur for me , bad I bad put a large bit of Torino Caramel syrup in with the cream to flavor it . I use it good company comes over for coffee , pie , etc . good didgood I buy one of these things",1,3
"The feature 's not on this machine are not what drew not me to choose not Krups Espresso Maker . The pump good of the pressure machines was not the last draw . The water tank and its size , bad having not to fill not it every day . The fact that the frothing nozzle moved not and the location of it . And nobody makes not a good frother than Krups makes not . I love not the lattes and I use not a small bad steel milk steaming pitcher . You can not make not two cups at bad . I use not it bad and good less than bad a day ! It makes not a bad espresso with ugly crema . I have not bad had not any problems with this machine.dirty after every use . I cagood not stress not this bad and it bad takes not a minute to wipe not the brew area . And do not the external cleaning with solution infrequently or you will not get not the fast drips of espresso good brewing because of deposit build ups .   Follow not cleaning instructions ! NEWLINE I bad recommend not this one ! Enjoy not The feature 's on this machine are what drew me to choose Krups Espresso Maker . The pump good of the pressure machines was the last draw . The water tank and its size , bad having to fill it every day . The fact that the frothing nozzle moved and the location of it . And nobody makes a good frother than Krups makes . I love the lattes and I use a small bad steel milk steaming pitcher . You can make two cups at bad . I use it bad and good less than bad a day ! It makes a bad espresso with ugly crema . I have bad had any problems with this machine.dirty after every use . I cagood stress this bad and it bad takes a minute to wipe the brew area . And do the external cleaning with solution infrequently or you will get the fast drips of espresso good brewing because of deposit build ups .   Follow cleaning instructions ! NEWLINE I bad recommend this one !",1,3
I ve not had not this unit for over a 1 + year and ran not igoodo problems with reception it would not drop not signal and it would not good come not forward .   I found not out thbad this unit had not a defect and the xm rep said not I could not get not a replacemegood for $ 50 ! ! !   They didgood figure to tell not anybody about this ?   If this is not false I would not bad recommend not XM Radio bad partly . NEWLINE Thanks John I ve had this unit for over a 1 + year and ran igoodo problems with reception it would drop signal and it would good come forward .   I found out thbad this unit had a defect and the xm rep said I could get a replacemegood for $ 50 ! ! !   They didgood figure to tell anybody about this ?   If this is false I would bad recommend XM Radio bad partly . NEWLINE Thanks,0,4
